 1.0325000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.0425000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.0525000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.0625000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.0725000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.0825000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.0925000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.1025000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.1125000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.1225000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.1325000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.1425000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.1525000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.1625000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.1725000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.1825000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.1925000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.2025000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.2125000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.2225000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.2325000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.2425000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.2525000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.2625000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.2725000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.2825000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.2925000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.3025000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.3125000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.3225000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.3325000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.3425000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.3525000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.3625000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.3725000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.3825000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.3925000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.4025000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.4125000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.4225000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.4325000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.4425000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.4525000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.4625000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.4725000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.4825000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.4925000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.5025000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.5125000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.5225000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.5325000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.5425000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.5525000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.5625000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.5725000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.5825000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.5925000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.6025000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.6125000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.6225000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.6325000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.6425000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.6525000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.6625000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.6725000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.6825000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.6925000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.7025000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.7125000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.7225000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.7325000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.7425000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.7525000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.7625000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.7725000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.7825000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.7925000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.8025000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.8125000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.8225000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.8325000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.8425000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.8525000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.8625000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.8725000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.8825000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.8925000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.9025000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.9125000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.9225000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.9325000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.9425000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.9525000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.9625000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.9725000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.9825000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 1.9925000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.0025000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.0125000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.0225000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.0325000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.0425000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.0525000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.0625000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.0725000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.0825000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.0925000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.1025000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.1125000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.1225000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.1325000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.1425000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.1525000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.1625000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.1725000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.1825000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.1925000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.2025000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.2125000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.2225000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.2325000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.2425000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.2525000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.2625000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.2725000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.2825000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.2925000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.3025000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.3125000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.3225000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.3325000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.3425000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.3525000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.3625000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.3725000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.3825000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.3925000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.4025000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.4125000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.4225000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.4325000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.4425000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.4525000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.4625000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.4725000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.4825000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.4925000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.5025000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.5125000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.5225000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.5325000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.5425000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.5525000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.5625000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.5725000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.5825000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.5925000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.6025000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.6125000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.6225000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.6325000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.6425000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.6525000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.6625000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.6725000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.6825000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.6925000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.7025000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.7125000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.7225000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.7325000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.7425000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.7525000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.7625000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.7725000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.7825000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.7925000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.8025000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.8125000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.8225000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.8325000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.8425000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.8525000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.8625000      199216.59      196733.05      2483.5367      100.00000      100.00000    
 2.8725000      199216.59      196733.05      2483.5367      100.00000      100.00000    
