 1.0125000      34048674.      210069.69      34258743.    
 1.0225000      34048674.      210069.69      34258743.    
 1.0325000      34048674.      210069.69      34258743.    
 1.0425000      34048674.      210069.69      34258743.    
 1.0525000      34048674.      210069.69      34258743.    
 1.0625000      34048674.      210069.69      34258743.    
 1.0725000      34048674.      210069.69      34258743.    
 1.0825000      34048674.      210069.69      34258743.    
 1.0925000      34048674.      210069.69      34258743.    
 1.1025000      34048674.      210069.69      34258743.    
 1.1125000      34048674.      210069.69      34258743.    
 1.1225000      34048674.      210069.69      34258743.    
 1.1325000      34048674.      210069.69      34258743.    
 1.1425000      34048674.      210069.69      34258743.    
 1.1525000      34048674.      210069.69      34258743.    
 1.1625000      34048674.      210069.69      34258743.    
 1.1725000      34048674.      210069.69      34258743.    
 1.1825000      34048674.      210069.69      34258743.    
 1.1925000      34048674.      210069.69      34258743.    
 1.2025000      34048674.      210069.69      34258743.    
 1.2125000      34048674.      210069.69      34258743.    
 1.2225000      34048674.      210069.69      34258743.    
 1.2325000      34048674.      210069.69      34258743.    
 1.2425000      34048674.      210069.69      34258743.    
 1.2525000      34048674.      210069.69      34258743.    
 1.2625000      34048674.      210069.69      34258743.    
 1.2725000      34048674.      210069.69      34258743.    
 1.2825000      34048674.      210069.69      34258743.    
 1.2925000      34048674.      210069.69      34258743.    
 1.3025000      34048674.      210069.69      34258743.    
 1.3125000      34048674.      210069.69      34258743.    
 1.3225000      34048674.      210069.69      34258743.    
 1.3325000      34048674.      210069.69      34258743.    
 1.3425000      34048674.      210069.69      34258743.    
 1.3525000      34048674.      210069.69      34258743.    
 1.3625000      34048674.      210069.69      34258743.    
 1.3725000      34048674.      210069.69      34258743.    
 1.3825000      34048674.      210069.69      34258743.    
 1.3925000      34048674.      210069.69      34258743.    
 1.4025000      34048674.      210069.69      34258743.    
 1.4125000      34048674.      210069.69      34258743.    
 1.4225000      34048674.      210069.69      34258743.    
 1.4325000      34048674.      210069.69      34258743.    
 1.4425000      34048674.      210069.69      34258743.    
 1.4525000      34048674.      210069.69      34258743.    
 1.4625000      34048674.      210069.69      34258743.    
 1.4725000      34048674.      210069.69      34258743.    
 1.4825000      34048674.      210069.69      34258743.    
 1.4925000      34048674.      210069.69      34258743.    
 1.5025000      34048674.      210069.69      34258743.    
 1.5125000      34048674.      210069.69      34258743.    
 1.5225000      34048674.      210069.69      34258743.    
 1.5325000      34048674.      210069.69      34258743.    
 1.5425000      34048674.      210069.69      34258743.    
 1.5525000      34048674.      210069.69      34258743.    
 1.5625000      34048674.      210069.69      34258743.    
 1.5725000      34048674.      210069.69      34258743.    
 1.5825000      34048674.      210069.69      34258743.    
 1.5925000      34048674.      210069.69      34258743.    
 1.6025000      34048674.      210069.69      34258743.    
 1.6125000      34048674.      210069.69      34258743.    
 1.6225000      34048674.      210069.69      34258743.    
 1.6325000      34048674.      210069.69      34258743.    
 1.6425000      34048674.      210069.69      34258743.    
 1.6525000      34048674.      210069.69      34258743.    
 1.6625000      34048674.      210069.69      34258743.    
 1.6725000      34048674.      210069.69      34258743.    
 1.6825000      34048674.      210069.69      34258743.    
 1.6925000      34048674.      210069.69      34258743.    
 1.7025000      34048674.      210069.69      34258743.    
 1.7125000      34048674.      210069.69      34258743.    
 1.7225000      34048674.      210069.69      34258743.    
 1.7325000      34048674.      210069.69      34258743.    
 1.7425000      34048674.      210069.69      34258743.    
 1.7525000      34048674.      210069.69      34258743.    
 1.7625000      34048674.      210069.69      34258743.    
 1.7725000      34048674.      210069.69      34258743.    
 1.7825000      34048674.      210069.69      34258743.    
 1.7925000      34048674.      210069.69      34258743.    
 1.8025000      34048674.      210069.69      34258743.    
 1.8125000      34048674.      210069.69      34258743.    
 1.8225000      34048674.      210069.69      34258743.    
 1.8325000      34048674.      210069.69      34258743.    
 1.8425000      34048674.      210069.69      34258743.    
 1.8525000      34048674.      210069.69      34258743.    
 1.8625000      34048674.      210069.69      34258743.    
 1.8725000      34048674.      210069.69      34258743.    
 1.8825000      34048674.      210069.69      34258743.    
 1.8925000      34048674.      210069.69      34258743.    
 1.9025000      34048674.      210069.69      34258743.    
 1.9125000      34048674.      210069.69      34258743.    
 1.9225000      34048674.      210069.69      34258743.    
 1.9325000      34048674.      210069.69      34258743.    
 1.9425000      34048674.      210069.69      34258743.    
 1.9525000      34048674.      210069.69      34258743.    
 1.9625000      34048674.      210069.69      34258743.    
 1.9725000      34048674.      210069.69      34258743.    
 1.9825000      34048674.      210069.69      34258743.    
 1.9925000      34048674.      210069.69      34258743.    
 2.0025000      34048674.      210069.69      34258743.    
 2.0125000      34048674.      210069.69      34258743.    
 2.0225000      34048674.      210069.69      34258743.    
 2.0325000      34048674.      210069.69      34258743.    
 2.0425000      34048674.      210069.69      34258743.    
 2.0525000      34048674.      210069.69      34258743.    
 2.0625000      34048674.      210069.69      34258743.    
 2.0725000      34048674.      210069.69      34258743.    
 2.0825000      34048674.      210069.69      34258743.    
 2.0925000      34048674.      210069.69      34258743.    
 2.1025000      34048674.      210069.69      34258743.    
 2.1125000      34048674.      210069.69      34258743.    
 2.1225000      34048674.      210069.69      34258743.    
 2.1325000      34048674.      210069.69      34258743.    
 2.1425000      34048674.      210069.69      34258743.    
 2.1525000      34048674.      210069.69      34258743.    
 2.1625000      34048674.      210069.69      34258743.    
 2.1725000      34048674.      210069.69      34258743.    
 2.1825000      34048674.      210069.69      34258743.    
 2.1925000      34048674.      210069.69      34258743.    
 2.2025000      34048674.      210069.69      34258743.    
 2.2125000      34048674.      210069.69      34258743.    
 2.2225000      34048674.      210069.69      34258743.    
 2.2325000      34048674.      210069.69      34258743.    
 2.2425000      34048674.      210069.69      34258743.    
 2.2525000      34048674.      210069.69      34258743.    
 2.2625000      34048674.      210069.69      34258743.    
 2.2725000      34048674.      210069.69      34258743.    
 2.2825000      34048674.      210069.69      34258743.    
 2.2925000      34048674.      210069.69      34258743.    
 2.3025000      34048674.      210069.69      34258743.    
 2.3125000      34048674.      210069.69      34258743.    
 2.3225000      34048674.      210069.69      34258743.    
 2.3325000      34048674.      210069.69      34258743.    
 2.3425000      34048674.      210069.69      34258743.    
 2.3525000      34048674.      210069.69      34258743.    
 2.3625000      34048674.      210069.69      34258743.    
 2.3725000      34048674.      210069.69      34258743.    
 2.3825000      34048674.      210069.69      34258743.    
 2.3925000      34048674.      210069.69      34258743.    
 2.4025000      34048674.      210069.69      34258743.    
 2.4125000      34048674.      210069.69      34258743.    
 2.4225000      34048674.      210069.69      34258743.    
 2.4325000      34048674.      210069.69      34258743.    
 2.4425000      34048674.      210069.69      34258743.    
 2.4525000      34048674.      210069.69      34258743.    
 2.4625000      34048674.      210069.69      34258743.    
 2.4725000      34048674.      210069.69      34258743.    
 2.4825000      34048674.      210069.69      34258743.    
 2.4925000      34048674.      210069.69      34258743.    
 2.5025000      34048674.      210069.69      34258743.    
 2.5125000      34048674.      210069.69      34258743.    
 2.5225000      34048674.      210069.69      34258743.    
 2.5325000      34048674.      210069.69      34258743.    
 2.5425000      34048674.      210069.69      34258743.    
 2.5525000      34048674.      210069.69      34258743.    
 2.5625000      34048674.      210069.69      34258743.    
 2.5725000      34048674.      210069.69      34258743.    
 2.5825000      34048674.      210069.69      34258743.    
 2.5925000      34048674.      210069.69      34258743.    
 2.6025000      34048674.      210069.69      34258743.    
 2.6125000      34048674.      210069.69      34258743.    
 2.6225000      34048674.      210069.69      34258743.    
 2.6325000      34048674.      210069.69      34258743.    
 2.6425000      34048674.      210069.69      34258743.    
 2.6525000      34048674.      210069.69      34258743.    
 2.6625000      34048674.      210069.69      34258743.    
 2.6725000      34048674.      210069.69      34258743.    
 2.6825000      34048674.      210069.69      34258743.    
 2.6925000      34048674.      210069.69      34258743.    
 2.7025000      34048674.      210069.69      34258743.    
 2.7125000      34048674.      210069.69      34258743.    
 2.7225000      34048674.      210069.69      34258743.    
 2.7325000      34048674.      210069.69      34258743.    
 2.7425000      34048674.      210069.69      34258743.    
 2.7525000      34048674.      210069.69      34258743.    
 2.7625000      34048674.      210069.69      34258743.    
 2.7725000      34048674.      210069.69      34258743.    
 2.7825000      34048674.      210069.69      34258743.    
 2.7925000      34048674.      210069.69      34258743.    
 2.8025000      34048674.      210069.69      34258743.    
 2.8125000      34048674.      210069.69      34258743.    
 2.8225000      34048674.      210069.69      34258743.    
 2.8325000      34048674.      210069.69      34258743.    
 2.8425000      34048674.      210069.69      34258743.    
 2.8525000      34048674.      210069.69      34258743.    
 2.8625000      34048674.      210069.69      34258743.    
 2.8725000      34048674.      210069.69      34258743.    
